Variable,Value
makam,sehnaz
form,sarki
usul,sofyan
title,gel_meclise
composer,muallim_ismail_hakki_bey
filename,sehnaz--sarki--sofyan--gel_meclise--muallim_ismail_hakki_bey.txt
note_count,559
unique_note_count,18
minimum_koma53,-1
maximum_koma53,380
mean_koma53,333.12343470483006
median_koma53,341.0
std_koma53,53.8647330611742
koma53_range,381
total_unit_duration,48.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08631484794275492
median_unit_duration,0.0625
std_unit_duration,0.061189154355038466
most_common_note,A5
most_common_note_count,80
