Variable,Value
makam,mahur
form,sarki
usul,curcuna
title,sakiz_hanim
composer,bahadir_akkuzu
filename,mahur--sarki--curcuna--sakiz_hanim--bahadir_akkuzu.txt
note_count,181
unique_note_count,16
minimum_koma53,-1
maximum_koma53,389
mean_koma53,299.7900552486188
median_koma53,327.0
std_koma53,100.09201383669837
koma53_range,390
total_unit_duration,43.875
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.24240331491712708
median_unit_duration,0.125
std_unit_duration,0.2492752501197895
most_common_note,D5
most_common_note_count,21
