Variable,Value
makam,beyatiaraban
form,sarki
usul,aksak
title,baga_girdim
composer,sadi_hosses
filename,beyatiaraban--sarki--aksak--baga_girdim--sadi_hosses.txt
note_count,320
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,337.565625
median_koma53,344.0
std_koma53,37.73354119705163
koma53_range,372
total_unit_duration,58.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.125
mean_unit_duration,0.183203125
median_unit_duration,0.125
std_unit_duration,0.13491657467437126
most_common_note,A5
most_common_note_count,56
