Variable,Value
makam,nihavent
form,kasaphavasi
usul,duyek
title,
composer,
filename,nihavent--kasaphavasi--duyek----.txt
note_count,123
unique_note_count,8
minimum_koma53,-1
maximum_koma53,344
mean_koma53,314.2276422764228
median_koma53,327.0
std_koma53,52.22614962881442
koma53_range,345
total_unit_duration,16.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.13109756097560976
median_unit_duration,0.125
std_unit_duration,0.06168247813404141
most_common_note,D5
most_common_note_count,32
