Variable,Value
makam,acem
form,turku
usul,duyek
title,ordunun_dereleri
composer,ordu
filename,acem--turku--duyek--ordunun_dereleri--ordu.txt
note_count,489
unique_note_count,7
minimum_koma53,-1
maximum_koma53,349
mean_koma53,310.8936605316973
median_koma53,327.0
std_koma53,73.30690692677881
koma53_range,350
total_unit_duration,40.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.08205521472392638
median_unit_duration,0.0625
std_unit_duration,0.06192931271179947
most_common_note,E5
most_common_note_count,136
