Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,sirma_sacli
composer,haci_arif_bey
filename,kurdilihicazkar--sarki--aksak--sirma_sacli--haci_arif_bey.txt
note_count,378
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.12698412698415
median_koma53,327.0
std_koma53,71.47539326838135
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1431878306878307
median_unit_duration,0.125
std_unit_duration,0.08955232253942205
most_common_note,C5
most_common_note_count,72
