Variable,Value
makam,ferahfeza
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,ferahfeza--seyir--semai--1--rauf_yekta.txt
note_count,76
unique_note_count,16
minimum_koma53,-1
maximum_koma53,363
mean_koma53,309.57894736842104
median_koma53,327.0
std_koma53,76.91593041026803
koma53_range,364
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.75
mean_unit_duration,0.3157894736842105
median_unit_duration,0.25
std_unit_duration,0.1180989772227204
most_common_note,F5
most_common_note_count,11
