Variable,Value
makam,saba
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,saba--seyir--semai--1--rauf_yekta.txt
note_count,78
unique_note_count,11
minimum_koma53,-1
maximum_koma53,371
mean_koma53,306.03846153846155
median_koma53,324.0
std_koma53,90.7674983749071
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.25
maximum_unit_duration,0.5
mean_unit_duration,0.3076923076923077
median_unit_duration,0.25
std_unit_duration,0.10601302391103294
most_common_note,C5
most_common_note_count,14
