Variable,Value
makam,huseyni
form,sarki
usul,musemmen
title,gecti_sevdalarla
composer,sukru_tunar
filename,huseyni--sarki--musemmen--gecti_sevdalarla--sukru_tunar.txt
note_count,518
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.27799227799227
median_koma53,336.0
std_koma53,54.851442928323124
koma53_range,372
total_unit_duration,53.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10376447876447877
median_unit_duration,0.0625
std_unit_duration,0.0655217752339263
most_common_note,E5
most_common_note_count,118
