Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,havalandi_gonul
composer,munir_nurettin_selcuk
filename,huzzam--sarki--aksak--havalandi_gonul--munir_nurettin_selcuk.txt
note_count,380
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,305.41315789473686
median_koma53,327.0
std_koma53,86.30916592070342
koma53_range,372
total_unit_duration,60.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.16019736842105264
median_unit_duration,0.125
std_unit_duration,0.091566154659199
most_common_note,D5
most_common_note_count,76
