Variable,Value
makam,kurdilihicazkar
form,sarki
usul,kapali_curcuna
title,sana_ey
composer,rahmi_bey
filename,kurdilihicazkar--sarki--kapali_curcuna--sana_ey--rahmi_bey.txt
note_count,414
unique_note_count,17
minimum_koma53,-1
maximum_koma53,371
mean_koma53,317.19082125603865
median_koma53,327.0
std_koma53,55.448248784525525
koma53_range,372
total_unit_duration,67.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.16394927536231885
median_unit_duration,0.125
std_unit_duration,0.09108746341956013
most_common_note,D5
most_common_note_count,75
