Variable,Value
makam,kurdilihicazkar
form,sarki
usul,aksak
title,derdin_bana
composer,lemi_atli
filename,kurdilihicazkar--sarki--aksak--derdin_bana--lemi_atli.txt
note_count,243
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,327.42798353909467
median_koma53,335.0
std_koma53,42.48682293107579
koma53_range,372
total_unit_duration,31.5
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12962962962962962
median_unit_duration,0.0625
std_unit_duration,0.09681346908433378
most_common_note,G5
most_common_note_count,52
