Variable,Value
makam,sevkidil
form,kupe
usul,devrirevan
title,dinleyenler
composer,ahmet_avni_konuk
filename,sevkidil--kupe--devrirevan--dinleyenler--ahmet_avni_konuk.txt
note_count,134
unique_note_count,15
minimum_koma53,-1
maximum_koma53,366
mean_koma53,313.3059701492537
median_koma53,327.0
std_koma53,70.62324348598206
koma53_range,367
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1044776119402985
median_unit_duration,0.0625
std_unit_duration,0.06239470425497922
most_common_note,D5
most_common_note_count,20
