Variable,Value
makam,kurdilihicazkar
form,sarki
usul,duyek
title,felek_vurmus
composer,turhan_tasan
filename,kurdilihicazkar--sarki--duyek--felek_vurmus--turhan_tasan.txt
note_count,335
unique_note_count,14
minimum_koma53,-1
maximum_koma53,384
mean_koma53,331.47462686567167
median_koma53,353.0
std_koma53,81.56099687083248
koma53_range,385
total_unit_duration,48.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.14328358208955225
median_unit_duration,0.125
std_unit_duration,0.10117961528887362
most_common_note,G5
most_common_note_count,63
