Variable,Value
makam,kurdilihicazkar
form,sarki
usul,musemmen
title,gozedir_yumnile
composer,muallim_ismail_hakki_bey
filename,kurdilihicazkar--sarki--musemmen--gozedir_yumnile--muallim_ismail_hakki_bey.txt
note_count,466
unique_note_count,17
minimum_koma53,-1
maximum_koma53,365
mean_koma53,314.4742489270386
median_koma53,333.0
std_koma53,76.94682133753678
koma53_range,366
total_unit_duration,47.75
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10246781115879829
median_unit_duration,0.0625
std_unit_duration,0.06024843162789892
most_common_note,D5
most_common_note_count,76
