Variable,Value
makam,nihavent
form,sarki
usul,duyek
title,ak_duvaklar
composer,omer_dilek
filename,nihavent--sarki--duyek--ak_duvaklar--omer_dilek.txt
note_count,580
unique_note_count,19
minimum_koma53,-1
maximum_koma53,362
mean_koma53,261.9603448275862
median_koma53,318.0
std_koma53,127.72883956193854
koma53_range,363
total_unit_duration,120.125
minimum_unit_duration,0.125
maximum_unit_duration,0.875
mean_unit_duration,0.20711206896551723
median_unit_duration,0.125
std_unit_duration,0.13984810237055284
most_common_note,D5
most_common_note_count,88
