Variable,Value
makam,hicaz
form,ornek_oz
usul,yuruksemai
title,1
composer,ruhi_ayangil
filename,hicaz--ornek_oz--yuruksemai--1--ruhi_ayangil.txt
note_count,22
unique_note_count,5
minimum_koma53,296
maximum_koma53,327
mean_koma53,312.40909090909093
median_koma53,310.0
std_koma53,9.762216234076451
koma53_range,31
total_unit_duration,3.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.13636363636363635
median_unit_duration,0.125
std_unit_duration,0.06290453496752456
most_common_note,A4
most_common_note_count,6
