Variable,Value
makam,muhayyerkurdi
form,turku
usul,aksak
title,cubugum_yok
composer,
filename,muhayyerkurdi--turku--aksak--cubugum_yok--.txt
note_count,263
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,333.3726235741445
median_koma53,340.0
std_koma53,34.89337536864705
koma53_range,372
total_unit_duration,30.5
minimum_unit_duration,0.03125
maximum_unit_duration,0.625
mean_unit_duration,0.11596958174904944
median_unit_duration,0.125
std_unit_duration,0.0642653249509078
most_common_note,G5
most_common_note_count,45
