Variable,Value
makam,hicazkar
form,sarki
usul,aksak
title,oturmus_testi
composer,muhlis_sabahaddin
filename,hicazkar--sarki--aksak--oturmus_testi--muhlis_sabahaddin.txt
note_count,218
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,311.01376146788994
median_koma53,327.0
std_koma53,74.69998237853191
koma53_range,372
total_unit_duration,31.625
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.14506880733944955
median_unit_duration,0.125
std_unit_duration,0.12351675697227842
most_common_note,G5
most_common_note_count,27
