Variable,Value
makam,sultaniyegah
form,kupe
usul,yuruksemai
title,eyledin
composer,ahmet_avni_konuk
filename,sultaniyegah--kupe--yuruksemai--eyledin--ahmet_avni_konuk.txt
note_count,78
unique_note_count,15
minimum_koma53,-1
maximum_koma53,362
mean_koma53,290.5769230769231
median_koma53,327.0
std_koma53,95.21466099467911
koma53_range,363
total_unit_duration,12.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.15384615384615385
median_unit_duration,0.125
std_unit_duration,0.11646699291885423
most_common_note,D5
most_common_note_count,16
