Variable,Value
makam,nihavent
form,sarki
usul,aksak
title,yadigar_kaldi
composer,haci_arif_bey
filename,nihavent--sarki--aksak--yadigar_kaldi--haci_arif_bey.txt
note_count,270
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.48148148148147
median_koma53,327.0
std_koma53,58.301976584276154
koma53_range,372
total_unit_duration,33.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.12314814814814815
median_unit_duration,0.125
std_unit_duration,0.0752322691895766
most_common_note,D5
most_common_note_count,58
