Variable,Value
makam,huseyniasiran
form,kupe
usul,aksaksemai
title,gel
composer,ahmet_avni_konuk
filename,huseyniasiran--kupe--aksaksemai--gel--ahmet_avni_konuk.txt
note_count,95
unique_note_count,17
minimum_koma53,-1
maximum_koma53,365
mean_koma53,300.2
median_koma53,318.0
std_koma53,74.97426508830823
koma53_range,366
total_unit_duration,10.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10526315789473684
median_unit_duration,0.0625
std_unit_duration,0.05730624581204521
most_common_note,E5
most_common_note_count,14
