Variable,Value
makam,karcigar
form,guvende
usul,nimdevir
title,edremit
composer,
filename,karcigar--guvende--nimdevir--edremit--.txt
note_count,363
unique_note_count,14
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.55922865013775
median_koma53,327.0
std_koma53,67.76514278151383
koma53_range,372
total_unit_duration,36.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.09986225895316804
median_unit_duration,0.0625
std_unit_duration,0.07535870689094458
most_common_note,D5
most_common_note_count,53
