Variable,Value
makam,hicaz
form,sarki
usul,duyek
title,seni_ben
composer,amir_ates
filename,hicaz--sarki--duyek--seni_ben--amir_ates.txt
note_count,758
unique_note_count,13
minimum_koma53,-1
maximum_koma53,375
mean_koma53,299.8812664907652
median_koma53,322.0
std_koma53,84.79264718802061
koma53_range,376
total_unit_duration,136.125
minimum_unit_duration,0.0625
maximum_unit_duration,1.0
mean_unit_duration,0.1795844327176781
median_unit_duration,0.125
std_unit_duration,0.12198818941633402
most_common_note,D5
most_common_note_count,147
