Variable,Value
makam,buselik
form,sarki
usul,turkaksagi
title,dun_gece_sende
composer,sakir_aga
filename,buselik--sarki--turkaksagi--dun_gece_sende--sakir_aga.txt
note_count,303
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,316.5907590759076
median_koma53,327.0
std_koma53,64.09020066755389
koma53_range,372
total_unit_duration,31.375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10354785478547855
median_unit_duration,0.0625
std_unit_duration,0.06506567762133285
most_common_note,E5
most_common_note_count,47
