Variable,Value
makam,gulizar
form,sazsemaisi
usul,aksaksemai
title,
composer,tanburi_isak
filename,gulizar--sazsemaisi--aksaksemai----tanburi_isak.txt
note_count,593
unique_note_count,22
minimum_koma53,-1
maximum_koma53,389
mean_koma53,317.16694772344016
median_koma53,332.0
std_koma53,72.2643242156896
koma53_range,390
total_unit_duration,61.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.10434232715008432
median_unit_duration,0.0625
std_unit_duration,0.06139315190358209
most_common_note,D5
most_common_note_count,82
