Variable,Value
makam,hicaz
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,hicaz--seyir--semai--1--rauf_yekta.txt
note_count,121
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,292.5206611570248
median_koma53,322.0
std_koma53,98.96237493559136
koma53_range,359
total_unit_duration,36.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.2975206611570248
median_unit_duration,0.25
std_unit_duration,0.10238840259631896
most_common_note,A4
most_common_note_count,19
