Variable,Value
makam,dilkeshaveran
form,sazsemaisi
usul,aksaksemai
title,
composer,ismail_fenni_ertugrul
filename,dilkeshaveran--sazsemaisi--aksaksemai----ismail_fenni_ertugrul.txt
note_count,454
unique_note_count,13
minimum_koma53,-1
maximum_koma53,371
mean_koma53,312.7511013215859
median_koma53,327.0
std_koma53,71.48328930595277
koma53_range,372
total_unit_duration,45.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.25
mean_unit_duration,0.10022026431718062
median_unit_duration,0.0625
std_unit_duration,0.07831728697939075
most_common_note,D5
most_common_note_count,77
