Variable,Value
makam,muhayyerkurdi
form,sarki
usul,senginsemai
title,sazinla_benim
composer,esin_seckin
filename,muhayyerkurdi--sarki--senginsemai--sazinla_benim--esin_seckin.txt
note_count,357
unique_note_count,20
minimum_koma53,0
maximum_koma53,380
mean_koma53,340.9075630252101
median_koma53,342.0
std_koma53,27.588058684253593
koma53_range,380
total_unit_duration,41.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.11554621848739496
median_unit_duration,0.0625
std_unit_duration,0.10826155088914145
most_common_note,A5
most_common_note_count,58
