Variable,Value
makam,ferahnakasiran
form,pesrev
usul,devrikebir
title,
composer,cuneyd_kosal
filename,ferahnakasiran--pesrev--devrikebir----cuneyd_kosal.txt
note_count,329
unique_note_count,21
minimum_koma53,-1
maximum_koma53,375
mean_koma53,307.8753799392097
median_koma53,322.0
std_koma53,69.1652292318006
koma53_range,376
total_unit_duration,56.0
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.1702127659574468
median_unit_duration,0.125
std_unit_duration,0.0889142692460432
most_common_note,F5#4
most_common_note_count,35
