Variable,Value
makam,evic
form,aranagme
usul,turkaksagi
title,1
composer,
filename,evic--aranagme--turkaksagi--1--.txt
note_count,89
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,300.60674157303373
median_koma53,327.0
std_koma53,90.13684268144844
koma53_range,359
total_unit_duration,10.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.11376404494382023
median_unit_duration,0.125
std_unit_duration,0.05251301731949857
most_common_note,D5
most_common_note_count,16
