Variable,Value
makam,yegah
form,nakis
usul,yuruksemai
title,her_dilberi
composer,ismail_baha_surelsan
filename,yegah--nakis--yuruksemai--her_dilberi--ismail_baha_surelsan.txt
note_count,446
unique_note_count,19
minimum_koma53,-1
maximum_koma53,371
mean_koma53,291.9775784753363
median_koma53,327.0
std_koma53,99.2706636659836
koma53_range,372
total_unit_duration,91.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.2040358744394619
median_unit_duration,0.125
std_unit_duration,0.14192881128994725
most_common_note,D5
most_common_note_count,76
