Variable,Value
makam,evic
form,sarki
usul,ciftesofyan
title,ey_suh-i
composer,suyolcuzade_salih_efendi
filename,evic--sarki--ciftesofyan--ey_suh-i--suyolcuzade_salih_efendi.txt
note_count,446
unique_note_count,16
minimum_koma53,-1
maximum_koma53,371
mean_koma53,325.29596412556054
median_koma53,327.0
std_koma53,34.13360835936
koma53_range,372
total_unit_duration,54.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.12135650224215247
median_unit_duration,0.125
std_unit_duration,0.0702676155073339
most_common_note,F5#4
most_common_note_count,60
