Variable,Value
makam,ussak
form,sarki
usul,duyek
title,hem_bakarsin
composer,ugur_uzunhekim
filename,ussak--sarki--duyek--hem_bakarsin--ugur_uzunhekim.txt
note_count,610
unique_note_count,9
minimum_koma53,-1
maximum_koma53,358
mean_koma53,295.8885245901639
median_koma53,318.0
std_koma53,82.46942429550724
koma53_range,359
total_unit_duration,84.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13790983606557378
median_unit_duration,0.125
std_unit_duration,0.07871437256466536
most_common_note,D5
most_common_note_count,135
