Variable,Value
makam,saba
form,sarki
usul,senginsemai
title,neydin_guzelim
composer,serif_icli
filename,saba--sarki--senginsemai--neydin_guzelim--serif_icli.txt
note_count,535
unique_note_count,13
minimum_koma53,-1
maximum_koma53,358
mean_koma53,304.3607476635514
median_koma53,318.0
std_koma53,68.78261059337021
koma53_range,359
total_unit_duration,59.125
minimum_unit_duration,0.041666666666666664
maximum_unit_duration,0.5
mean_unit_duration,0.11051401869158879
median_unit_duration,0.0625
std_unit_duration,0.08646079312715636
most_common_note,C5
most_common_note_count,127
