Variable,Value
makam,muhayyer
form,turku
usul,sofyan
title,agyari_alma
composer,ali_rifat_cagatay
filename,muhayyer--turku--sofyan--agyari_alma--ali_rifat_cagatay.txt
note_count,329
unique_note_count,12
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.8936170212766
median_koma53,327.0
std_koma53,53.69173747000559
koma53_range,372
total_unit_duration,42.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.128419452887538
median_unit_duration,0.125
std_unit_duration,0.07361325925065833
most_common_note,D5
most_common_note_count,53
