Variable,Value
makam,huzzam
form,sarki
usul,curcuna
title,mahzun_gonul
composer,kemani_salih_efendi
filename,huzzam--sarki--curcuna--mahzun_gonul--kemani_salih_efendi.txt
note_count,481
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,322.33887733887735
median_koma53,333.0
std_koma53,59.25678166171086
koma53_range,359
total_unit_duration,76.625
minimum_unit_duration,0.03125
maximum_unit_duration,1.25
mean_unit_duration,0.1593035343035343
median_unit_duration,0.125
std_unit_duration,0.11069155068808402
most_common_note,E5b4
most_common_note_count,94
