Variable,Value
makam,kurdilihicazkar
form,kupe
usul,devrirevanihindi
title,tarz-i
composer,ahmet_avni_konuk
filename,kurdilihicazkar--kupe--devrirevanihindi--tarz-i--ahmet_avni_konuk.txt
note_count,124
unique_note_count,16
minimum_koma53,-1
maximum_koma53,380
mean_koma53,320.2983870967742
median_koma53,335.5
std_koma53,75.08314955415021
koma53_range,381
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11290322580645161
median_unit_duration,0.125
std_unit_duration,0.0686401651071174
most_common_note,G5
most_common_note_count,20
