Variable,Value
makam,rast
form,kupe
usul,devrirevan
title,kavli_de_kaddi
composer,ahmet_avni_konuk
filename,rast--kupe--devrirevan--kavli_de_kaddi--ahmet_avni_konuk.txt
note_count,130
unique_note_count,13
minimum_koma53,-1
maximum_koma53,349
mean_koma53,299.6923076923077
median_koma53,313.0
std_koma53,62.40985389223666
koma53_range,350
total_unit_duration,14.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.1076923076923077
median_unit_duration,0.0625
std_unit_duration,0.06534947449167973
most_common_note,A4
most_common_note_count,21
