Variable,Value
makam,huzzam
form,sarki
usul,semai
title,uzun_yillar
composer,rustu_sardag
filename,huzzam--sarki--semai--uzun_yillar--rustu_sardag.txt
note_count,229
unique_note_count,13
minimum_koma53,0
maximum_koma53,371
mean_koma53,332.90393013100436
median_koma53,333.0
std_koma53,27.006000507918486
koma53_range,371
total_unit_duration,81.25
minimum_unit_duration,0.125
maximum_unit_duration,0.75
mean_unit_duration,0.3548034934497817
median_unit_duration,0.25
std_unit_duration,0.21824374910367994
most_common_note,D5
most_common_note_count,44
