Variable,Value
makam,muhayyer
form,zeybek
usul,agiraksak
title,eskisehir
composer,
filename,muhayyer--zeybek--agiraksak--eskisehir--.txt
note_count,225
unique_note_count,10
minimum_koma53,-1
maximum_koma53,358
mean_koma53,325.52
median_koma53,327.0
std_koma53,41.703361460952486
koma53_range,359
total_unit_duration,36.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.16111111111111112
median_unit_duration,0.125
std_unit_duration,0.11458333333333333
most_common_note,D5
most_common_note_count,48
