Variable,Value
makam,nigar
form,sazsemaisi
usul,aksaksemai
title,
composer,tanburi_reftar_kalfa
filename,nigar--sazsemaisi--aksaksemai----tanburi_reftar_kalfa.txt
note_count,383
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,313.4882506527415
median_koma53,318.0
std_koma53,51.329438425001435
koma53_range,372
total_unit_duration,37.625
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.09823759791122716
median_unit_duration,0.0625
std_unit_duration,0.05842188095499474
most_common_note,C5
most_common_note_count,68
