Variable,Value
makam,huzzam
form,turku
usul,musemmen_ii
title,su_karsiki
composer,hatay
filename,huzzam--turku--musemmen_ii--su_karsiki--hatay.txt
note_count,542
unique_note_count,8
minimum_koma53,-1
maximum_koma53,336
mean_koma53,307.73062730627305
median_koma53,312.0
std_koma53,26.240416667586835
koma53_range,337
total_unit_duration,75.5
minimum_unit_duration,0.03125
maximum_unit_duration,1.0
mean_unit_duration,0.1392988929889299
median_unit_duration,0.125
std_unit_duration,0.09255038340091867
most_common_note,C5#4
most_common_note_count,119
