Variable,Value
makam,nihavent
form,sarki
usul,sofyan
title,ben_sana_mecburum
composer,erol_sayan
filename,nihavent--sarki--sofyan--ben_sana_mecburum--erol_sayan.txt
note_count,721
unique_note_count,34
minimum_koma53,-1
maximum_koma53,389
mean_koma53,323.44244105409155
median_koma53,331.0
std_koma53,66.09242120470127
koma53_range,390
total_unit_duration,166.5
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.23092926490984744
median_unit_duration,0.125
std_unit_duration,0.20660136420968156
most_common_note,D5
most_common_note_count,90
