Variable,Value
makam,ferahnuma
form,turku
usul,sofyan
title,bulguru_kaynatirlar
composer,ankara
filename,ferahnuma--turku--sofyan--bulguru_kaynatirlar--ankara.txt
note_count,1088
unique_note_count,18
minimum_koma53,-1
maximum_koma53,349
mean_koma53,263.421875
median_koma53,296.0
std_koma53,100.41943939333996
koma53_range,350
total_unit_duration,112.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.10317095588235294
median_unit_duration,0.125
std_unit_duration,0.05103500590924121
most_common_note,G4
most_common_note_count,178
