Variable,Value
makam,neva
form,murabba
usul,zencir
title,piyaleler_ki
composer,itri
filename,neva--murabba--zencir--piyaleler_ki--itri.txt
note_count,1234
unique_note_count,22
minimum_koma53,-1
maximum_koma53,375
mean_koma53,323.44408427876823
median_koma53,340.0
std_koma53,74.55190086101943
koma53_range,376
total_unit_duration,159.875
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1295583468395462
median_unit_duration,0.125
std_unit_duration,0.06795058852550978
most_common_note,G5
most_common_note_count,253
