Variable,Value
makam,nihavent
form,turku
usul,agir_aksaksemai
title,bir_ates_ver
composer,
filename,nihavent--turku--agir_aksaksemai--bir_ates_ver--.txt
note_count,370
unique_note_count,10
minimum_koma53,0
maximum_koma53,349
mean_koma53,319.2567567567568
median_koma53,327.0
std_koma53,22.957637912127588
koma53_range,349
total_unit_duration,32.4375
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08766891891891893
median_unit_duration,0.0625
std_unit_duration,0.04809388592458236
most_common_note,D5
most_common_note_count,112
