Variable,Value
makam,hicazkar
form,sarki
usul,duyek
title,visali_yar
composer,rakim_elkutlu
filename,hicazkar--sarki--duyek--visali_yar--rakim_elkutlu.txt
note_count,381
unique_note_count,20
minimum_koma53,0
maximum_koma53,380
mean_koma53,338.56692913385825
median_koma53,344.0
std_koma53,25.640199897975105
koma53_range,380
total_unit_duration,40.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10531496062992125
median_unit_duration,0.0625
std_unit_duration,0.08088044696358415
most_common_note,G5
most_common_note_count,65
