Variable,Value
makam,huseyni
form,turku
usul,duyek
title,sabahtan_kalktim
composer,ali_rifat_cagatay
filename,huseyni--turku--duyek--sabahtan_kalktim--ali_rifat_cagatay.txt
note_count,261
unique_note_count,7
minimum_koma53,-1
maximum_koma53,371
mean_koma53,343.6475095785441
median_koma53,349.0
std_koma53,49.27706483521463
koma53_range,372
total_unit_duration,34.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.13266283524904215
median_unit_duration,0.08333333333333333
std_unit_duration,0.0948976201945924
most_common_note,A5
most_common_note_count,85
