Variable,Value
makam,huseyni
form,turku
usul,semai_8
title,aksam_olur
composer,mehmet_yuzgec
filename,huseyni--turku--semai_8--aksam_olur--mehmet_yuzgec.txt
note_count,219
unique_note_count,7
minimum_koma53,-1
maximum_koma53,336
mean_koma53,304.2739726027397
median_koma53,318.0
std_koma53,71.2667672736197
koma53_range,337
total_unit_duration,33.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.625
mean_unit_duration,0.1512557077625571
median_unit_duration,0.125
std_unit_duration,0.07445227152760772
most_common_note,C5
most_common_note_count,48
