Variable,Value
makam,nisaburek
form,agirsemai
usul,agir_aksaksemai
title,bilmem_ki
composer,necmi_piskin
filename,nisaburek--agirsemai--agir_aksaksemai--bilmem_ki--necmi_piskin.txt
note_count,498
unique_note_count,12
minimum_koma53,-1
maximum_koma53,367
mean_koma53,303.96385542168673
median_koma53,321.0
std_koma53,82.28359642259568
koma53_range,368
total_unit_duration,74.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.14909638554216867
median_unit_duration,0.125
std_unit_duration,0.09959266509453266
most_common_note,E5
most_common_note_count,101
