Variable,Value
makam,rast
form,sarki
usul,musemmen
title,vuslatindan_gayri
composer,haci_arif_bey
filename,rast--sarki--musemmen--vuslatindan_gayri--haci_arif_bey.txt
note_count,422
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,320.57582938388623
median_koma53,327.0
std_koma53,39.64459308893172
koma53_range,359
total_unit_duration,47.75
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11315165876777251
median_unit_duration,0.0625
std_unit_duration,0.07239347639667125
most_common_note,D5
most_common_note_count,69
