Variable,Value
makam,ruhnevaz
form,sazsemaisi
usul,aksaksemai
title,
composer,suphi_ezgi
filename,ruhnevaz--sazsemaisi--aksaksemai----suphi_ezgi.txt
note_count,549
unique_note_count,31
minimum_koma53,-1
maximum_koma53,389
mean_koma53,313.93624772313296
median_koma53,318.0
std_koma53,52.682889102087984
koma53_range,390
total_unit_duration,63.4375
minimum_unit_duration,0.03125
maximum_unit_duration,0.375
mean_unit_duration,0.11555100182149362
median_unit_duration,0.0625
std_unit_duration,0.07321241277914167
most_common_note,B4
most_common_note_count,46
