Variable,Value
makam,ussak
form,yuruksemai
usul,yuruksemai
title,ol_sim-beden
composer,tabi_mustafa_efendi
filename,ussak--yuruksemai--yuruksemai--ol_sim-beden--tabi_mustafa_efendi.txt
note_count,659
unique_note_count,12
minimum_koma53,-1
maximum_koma53,358
mean_koma53,308.3353566009105
median_koma53,327.0
std_koma53,73.8003641455172
koma53_range,359
total_unit_duration,136.75
minimum_unit_duration,0.0625
maximum_unit_duration,1.5
mean_unit_duration,0.2075113808801214
median_unit_duration,0.125
std_unit_duration,0.19286033328020952
most_common_note,E5
most_common_note_count,107
