Variable,Value
makam,tahirbuselik
form,sazsemaisi
usul,aksaksemai
title,
composer,kemani_riza_efendi
filename,tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi.txt
note_count,580
unique_note_count,22
minimum_koma53,-1
maximum_koma53,393
mean_koma53,328.69310344827585
median_koma53,340.0
std_koma53,65.03174955177475
koma53_range,394
total_unit_duration,63.125
minimum_unit_duration,0.03125
maximum_unit_duration,0.5
mean_unit_duration,0.10883620689655173
median_unit_duration,0.08333333333333333
std_unit_duration,0.06413591414330073
most_common_note,E5
most_common_note_count,85
