Variable,Value
makam,huzi
form,turku
usul,aksak
title,ayva_dibi
composer,
filename,huzi--turku--aksak--ayva_dibi--.txt
note_count,283
unique_note_count,8
minimum_koma53,-1
maximum_koma53,349
mean_koma53,304.25441696113074
median_koma53,327.0
std_koma53,82.83200297129652
koma53_range,350
total_unit_duration,45.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.15945229681978798
median_unit_duration,0.125
std_unit_duration,0.09222361634295512
most_common_note,E5
most_common_note_count,90
