Variable,Value
makam,segah
form,seyir
usul,semai
title,1
composer,rauf_yekta
filename,segah--seyir--semai--1--rauf_yekta.txt
note_count,74
unique_note_count,9
minimum_koma53,-1
maximum_koma53,371
mean_koma53,298.8243243243243
median_koma53,335.0
std_koma53,105.94924581087575
koma53_range,372
total_unit_duration,24.0
minimum_unit_duration,0.125
maximum_unit_duration,0.5
mean_unit_duration,0.32432432432432434
median_unit_duration,0.25
std_unit_duration,0.12226269809483031
most_common_note,D5
most_common_note_count,15
