Variable,Value
makam,yegah
form,sarki
usul,aksak
title,du_cesmim
composer,sevki_bey
filename,yegah--sarki--aksak--du_cesmim--sevki_bey.txt
note_count,181
unique_note_count,17
minimum_koma53,-1
maximum_koma53,358
mean_koma53,296.0773480662983
median_koma53,312.0
std_koma53,67.21511557541999
koma53_range,359
total_unit_duration,20.375
minimum_unit_duration,0.0625
maximum_unit_duration,0.375
mean_unit_duration,0.11256906077348067
median_unit_duration,0.125
std_unit_duration,0.06017187820182427
most_common_note,D5
most_common_note_count,28
