Variable,Value
makam,huzzam
form,sarki
usul,aksak
title,ettigin_cevri
composer,cinucen_tanrikorur
filename,huzzam--sarki--aksak--ettigin_cevri--cinucen_tanrikorur.txt
note_count,358
unique_note_count,18
minimum_koma53,-1
maximum_koma53,393
mean_koma53,330.54748603351953
median_koma53,333.0
std_koma53,45.698276473559325
koma53_range,394
total_unit_duration,31.25
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.08729050279329609
median_unit_duration,0.0625
std_unit_duration,0.06550680279231631
most_common_note,E5b4
most_common_note_count,79
