Variable,Value
makam,rengidil
form,sarki
usul,agiraksak
title,ask_der
composer,RESE7316
filename,rengidil--sarki--agiraksak--ask_der--RESE7316.txt
note_count,340
unique_note_count,15
minimum_koma53,-1
maximum_koma53,371
mean_koma53,321.8705882352941
median_koma53,323.0
std_koma53,47.35687351039453
koma53_range,372
total_unit_duration,45.0
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.1323529411764706
median_unit_duration,0.125
std_unit_duration,0.08113533700970219
most_common_note,C5
most_common_note_count,62
