Variable,Value
makam,rast
form,sarki
usul,turkaksagi
title,ey_gulnihal-i
composer,haci_arif_bey
filename,rast--sarki--turkaksagi--ey_gulnihal-i--haci_arif_bey.txt
note_count,277
unique_note_count,16
minimum_koma53,-1
maximum_koma53,358
mean_koma53,310.1949458483754
median_koma53,318.0
std_koma53,52.35924793127014
koma53_range,359
total_unit_duration,30.0
minimum_unit_duration,0.03125
maximum_unit_duration,0.25
mean_unit_duration,0.10830324909747292
median_unit_duration,0.0625
std_unit_duration,0.058913279951319196
most_common_note,D5
most_common_note_count,57
