Variable,Value
makam,hicazkar
form,sarki
usul,devrihindi
title,seb_ta_seher
composer,hasim_bey
filename,hicazkar--sarki--devrihindi--seb_ta_seher--hasim_bey.txt
note_count,479
unique_note_count,20
minimum_koma53,-1
maximum_koma53,371
mean_koma53,318.2275574112735
median_koma53,327.0
std_koma53,54.10141175278801
koma53_range,372
total_unit_duration,44.25
minimum_unit_duration,0.0625
maximum_unit_duration,0.25
mean_unit_duration,0.09237995824634655
median_unit_duration,0.0625
std_unit_duration,0.05742467045969103
most_common_note,D5
most_common_note_count,79
