Variable,Value
makam,acemasiran
form,sarki
usul,semai
title,sorma_dostum
composer,nuri_halil_poyraz
filename,acemasiran--sarki--semai--sorma_dostum--nuri_halil_poyraz.txt
note_count,492
unique_note_count,20
minimum_koma53,-1
maximum_koma53,393
mean_koma53,326.770325203252
median_koma53,336.0
std_koma53,45.59891213257251
koma53_range,394
total_unit_duration,63.125
minimum_unit_duration,0.0625
maximum_unit_duration,0.75
mean_unit_duration,0.12830284552845528
median_unit_duration,0.0625
std_unit_duration,0.12153503409828545
most_common_note,F5
most_common_note_count,68
