Variable,Value
makam,mahur
form,sarki
usul,curcuna
title,gucendim_ben
composer,muhlis_sabahaddin_ezgi
filename,mahur--sarki--curcuna--gucendim_ben--muhlis_sabahaddin_ezgi.txt
note_count,361
unique_note_count,14
minimum_koma53,-1
maximum_koma53,358
mean_koma53,313.3795013850416
median_koma53,327.0
std_koma53,61.42726069439658
koma53_range,359
total_unit_duration,67.625
minimum_unit_duration,0.0625
maximum_unit_duration,0.5
mean_unit_duration,0.18732686980609417
median_unit_duration,0.125
std_unit_duration,0.09182025662133603
most_common_note,D5
most_common_note_count,68
